"CRN","Course","*Campus","Days","Date","Time","Location","Hrs","Type","Title","Instructor","Seats","Limit","Enroll","Waitlist","Course Fees","Catalog"
"22250","MENG 3002L-01","M","M","08/14/2023-12/08/2023","1500-1730","WORKC 155","1","CLAS","Mechanics of Materials Lab","Curtis J. OMalley","8","9","1","0","$70","https://catalog.nmt.edu/courses/MENG3002",""
"22251","MENG 3002L-02","M","W","08/14/2023-12/08/2023","1400-1630","WORKC 155","1","CLAS","Mechanics of Materials Lab","Curtis J. OMalley","7","9","2","0","$70","https://catalog.nmt.edu/courses/MENG3002",""
"22252","MENG 3002L-03","M","F","08/14/2023-12/08/2023","1500-1730","WORKC 155","1","CLAS","Mechanics of Materials Lab","Curtis J. OMalley","9","9","0","0","$70","https://catalog.nmt.edu/courses/MENG3002",""
"22253","MENG 3004-01","M","T R","08/14/2023-12/08/2023","0800-0915","TBA","3","CLAS","Advanced Strength of Materials","Donghyeon Ryu","27","40","13","0","$50","https://catalog.nmt.edu/courses/MENG3004",""
"22254","MENG 3005-01","M","T R","08/14/2023-12/08/2023","1400-1515","TBA","3","CLAS","Numerical Methods & Analysis","","10","25","15","0","$60","https://catalog.nmt.edu/courses/MENG3005",""
"22257","MENG 3081-01","M","T","08/14/2023-12/08/2023","1530-1645","TBA","2","CLAS","Jr Eng Design Clinic I","Curtis J. OMalley & Hollis J. Dinwiddie","52","60","8","0","$120","https://catalog.nmt.edu/courses/MENG3081",""
"22260","MENG 3082-01","M","T","08/14/2023-12/08/2023","1530-1645","TBA","2","CLAS","Jr Eng Design Clinic II","Curtis J. OMalley & Hollis J. Dinwiddie","53","60","7","0","$120","https://catalog.nmt.edu/courses/MENG3082",""
"22263","MENG 4005-01","M","T R","08/14/2023-12/08/2023","1230-1345","TBA","2","CLAS","Dynamic Systems & Controls","","4","30","26","0","$60","https://catalog.nmt.edu/courses/MENG4005",""
"22265","MENG 4005L-01","M","M","08/14/2023-12/08/2023","1500-1730","WEIR 128","1","CLAS","Dynamic Systems & Controls Lab","","3","15","12","0","$100","https://catalog.nmt.edu/courses/MENG4005",""
"22267","MENG 4005L-02","M","W","08/14/2023-12/08/2023","1100-1330","WEIR 128","1","CLAS","Dynamic Systems & Controls Lab","","0","15","15","0","$100","https://catalog.nmt.edu/courses/MENG4005",""
"22271","MENG 4008-01D","DE","","08/14/2023-12/08/2023","","WEB-V","1","CLAS","Cooperative Educ Wrk Phase","Seok Bin Lim","5","5","0","0","N/A","https://catalog.nmt.edu/courses/MENG4008",""
"22274","MENG 4021-01","M","T R","08/14/2023-12/08/2023","1100-1215","TBA","2","CLAS","Finite Elem Analysis & Design","Jamie Kimberley","18","35","17","0","$50","https://catalog.nmt.edu/courses/MENG4021",""
"22279","MENG 4021L-01","M","W","08/14/2023-12/08/2023","0800-1030","TBA","1","CLAS","Finite Elem Analy & Design Lab","Jamie Kimberley","3","17","14","0","$60","https://catalog.nmt.edu/courses/MENG4021",""
"22300","MENG 4021L-02","M","F","08/14/2023-12/08/2023","1500-1730","TBA","1","CLAS","Finite Elem Analy & Design Lab","Jamie Kimberley","15","18","3","0","$60","https://catalog.nmt.edu/courses/MENG4021",""
"22302","MENG 4031-01","M","T R","08/14/2023-12/08/2023","0800-0915","TBA","2","CLAS","Fluid & Thermal Systems","Mostafa Hassanalian","4","24","20","0","$50","https://catalog.nmt.edu/courses/MENG4031",""
"22303","MENG 4031L-01","M","T","08/14/2023-12/08/2023","1400-1630","WORKC 135","1","CLAS","Fluid & Thermal Systems Lab","Mostafa Hassanalian","4","12","8","0","$100","https://catalog.nmt.edu/courses/MENG4031",""
"22307","MENG 4031L-02","M","W","08/14/2023-12/08/2023","1400-1630","WORKC 135","1","CLAS","Fluid & Thermal Systems Lab","Mostafa Hassanalian","0","12","12","0","$100","https://catalog.nmt.edu/courses/MENG4031",""
"22316","MENG 4041-01","M","T R","08/14/2023-12/08/2023","0930-1045","TBA","3","CLAS","Dynam/Vibrat in Struc Design","Andrei N. Zagrai","21","35","14","0","$60","https://catalog.nmt.edu/courses/MENG4041",""
"22319","MENG 4051-01","M","T R","08/14/2023-12/08/2023","1400-1515","TBA","3","CLAS","Design of Machine Elements","Curtis J. OMalley","7","30","23","0","$60","https://catalog.nmt.edu/courses/MENG4051",""
"22341","MENG 4063-01","M","T R","08/14/2023-12/08/2023","0930-1045","TBA","3","CLAS","Bioinspiration & Biomimetics","Mostafa Hassanalian","6","10","4","0","$60","https://catalog.nmt.edu/courses/MENG4063",""
"22324","MENG 4081-01","M","R","08/14/2023-12/08/2023","1530-1645","TBA","3","CLAS","Senior Eng Design Clinic I","Hollis J. Dinwiddie & Curtis J. OMalley","34","60","26","0","$120","https://catalog.nmt.edu/courses/MENG4081",""
"22330","MENG 4082-01","M","R","08/14/2023-12/08/2023","1530-1645","TBA","3","CLAS","Senior Engr Design Clinic II","Hollis J. Dinwiddie & Curtis J. OMalley","48","60","12","0","$120","https://catalog.nmt.edu/courses/MENG4082",""
"22335","MENG 4083-01","M","T R","08/14/2023-12/08/2023","0930-1045","TBA","2","CLAS","Mechatronics","Kooktae Lee","13","30","17","0","$60","https://catalog.nmt.edu/courses/MENG4083",""
"22337","MENG 4083L-01","M","M","08/14/2023-12/08/2023","0800-1030","WEIR 128","1","CLAS","Mechatronics Lab","Kooktae Lee","5","15","10","0","$100","https://catalog.nmt.edu/courses/MENG4083",""
"22339","MENG 4083L-02","M","F","08/14/2023-12/08/2023","1200-1430","WEIR 128","1","CLAS","Mechatronics Lab","Kooktae Lee","8","15","7","0","$100","https://catalog.nmt.edu/courses/MENG4083",""
"22314","MENG 4089-01","M","W","08/14/2023-12/08/2023","0800-1030","WEIR 112","1","CLAS","Machining & Metalwrk Tech","Patrick J. Madigan","6","6","0","0","$100","https://catalog.nmt.edu/courses/MENG4089",""
"22315","MENG 4089-02","M","W","08/14/2023-12/08/2023","1100-1330","WEIR 112","1","CLAS","Machining & Metalwrk Tech","Patrick J. Madigan","2","6","4","0","$100","https://catalog.nmt.edu/courses/MENG4089",""
"22318","MENG 4089-03","M","W","08/14/2023-12/08/2023","1430-1700","WEIR 112","1","CLAS","Machining & Metalwrk Tech","Patrick J. Madigan","4","6","2","0","$100","https://catalog.nmt.edu/courses/MENG4089",""
"22321","MENG 5000-01","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Sayavur Bakhtiyarov","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MENG5000",""
"22323","MENG 5000-02","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Julie Ford","9","10","1","0","N/A","https://catalog.nmt.edu/courses/MENG5000",""
"22325","MENG 5000-03","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","David I. Grow","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MENG5000",""
"22328","MENG 5000-04","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Ashok K. Ghosh","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MENG5000",""
"22329","MENG 5000-05","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Michael J. Hargather","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MENG5000",""
"22332","MENG 5000-06","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Mostafa Hassanalian","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MENG5000",""
"22317","MENG 5000-07","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Jamie Kimberley","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MENG5000",""
"22320","MENG 5000-08","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Kooktae Lee","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MENG5000",""
"22322","MENG 5000-09","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Seok Bin Lim","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MENG5000",""
"22326","MENG 5000-10","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Curtis J. OMalley","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MENG5000",""
"22327","MENG 5000-11","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Donghyeon Ryu","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MENG5000",""
"22331","MENG 5000-12","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Tie Wei","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MENG5000",""
"22333","MENG 5000-13","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Andrei N. Zagrai","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MENG5000",""
"22334","MENG 5004-01","M","T R","08/14/2023-12/08/2023","1100-1215","TBA","3","CLAS","Adv. Mechanics of Materials","Donghyeon Ryu","10","10","0","0","$60","https://catalog.nmt.edu/courses/MENG5004",""
"22336","MENG 5004-01D","DE","T R","08/14/2023-12/08/2023","1100-1215","WEB-V","3","CLAS","Adv. Mechanics of Materials","Donghyeon Ryu","9","10","1","0","$60","https://catalog.nmt.edu/courses/MENG5004",""
"22338","MENG 5020-01","M","T R","08/14/2023-12/08/2023","1400-1515","TBA","3","CLAS","Fracture Mechanics","Jamie Kimberley","17","20","3","0","$60","https://catalog.nmt.edu/courses/MENG5020",""
"22340","MENG 5020-01D","DE","T R","08/14/2023-12/08/2023","1400-1515","WEB-V","3","CLAS","Fracture Mechanics","Jamie Kimberley","19","20","1","0","$60","https://catalog.nmt.edu/courses/MENG5020",""
"22272","MENG 5043-01","M","T R","08/14/2023-12/08/2023","1100-1215","TBA","3","CLAS","Control System Design","Kooktae Lee","10","10","0","0","$60","https://catalog.nmt.edu/courses/MENG5043",""
"22278","MENG 5043-01D","DE","T R","08/14/2023-12/08/2023","1100-1215","WEB-V","3","CLAS","Control System Design","Kooktae Lee","10","10","0","0","$60","https://catalog.nmt.edu/courses/MENG5043",""
"22280","MENG 5045-01","M","T R","08/14/2023-12/08/2023","0930-1045","TBA","3","CLAS","Introduction to Explosives Eng","Seok Bin Lim","10","10","0","0","$60","https://catalog.nmt.edu/courses/MENG5045",""
"22275","MENG 5045-01D","DE","T R","08/14/2023-12/08/2023","0930-1045","WEB-V","3","CLAS","Introduction to Explosives Eng","Seok Bin Lim","10","10","0","0","$60","https://catalog.nmt.edu/courses/MENG5045",""
"22282","MENG 5046-01","M","F","08/14/2023-12/08/2023","1100-1350","TBA","3","CLAS","Detonation Theory","William W. Anderson","13","15","2","0","$60","https://catalog.nmt.edu/courses/MENG5046",""
"22283","MENG 5046-01D","DE","F","08/14/2023-12/08/2023","1100-1330","WEB-V","3","CLAS","Detonation Theory","William W. Anderson","14","15","1","0","$60","https://catalog.nmt.edu/courses/MENG5046",""
"22284","MENG 5052-01","M","F","08/14/2023-12/08/2023","0800-1030","TBA","3","CLAS","Explosives Technology & Apps","Jerome H. Stofleth","10","10","0","0","$60","https://catalog.nmt.edu/courses/MENG5052",""
"22255","MENG 5052-01D","DE","F","08/14/2023-12/08/2023","0800-1030","WEB-V","3","CLAS","Explosives Technology & Apps","Jerome H. Stofleth","10","10","0","0","$60","https://catalog.nmt.edu/courses/MENG5052",""
"22264","MENG 5063-01","M","T R","08/14/2023-12/08/2023","0930-1045","TBA","3","CLAS","Bioinspiration & Biomimetics","Mostafa Hassanalian","4","10","6","0","$60","https://catalog.nmt.edu/courses/MENG5063",""
"22266","MENG 5063-01D","DE","T R","08/14/2023-12/08/2023","0930-1045","WEB-V","3","CLAS","Bioinspiration & Biomimetics","Mostafa Hassanalian","7","10","3","0","$60","https://catalog.nmt.edu/courses/MENG5063",""
"22268","MENG 5075-01","M","T R","08/14/2023-12/08/2023","0800-0915","TBA","3","CLAS","Adv Engineering Math","Andrei N. Zagrai","7","8","1","0","$60","https://catalog.nmt.edu/courses/MENG5075",""
"22270","MENG 5075-01D","DE","T R","08/14/2023-12/08/2023","0800-0915","WEB-V","3","CLAS","Adv Engineering Math","Andrei N. Zagrai","7","7","0","0","$60","https://catalog.nmt.edu/courses/MENG5075",""
"22285","MENG 5083-01","M","T R","08/14/2023-12/08/2023","1230-1345","TBA","3","CLAS","Engr Mechs of Comp Struct","Ashok K. Ghosh","20","20","0","0","$60","https://catalog.nmt.edu/courses/MENG5083",""
"22286","MENG 5083-01D","DE","T R","08/14/2023-12/08/2023","1230-1345","WEB-V","3","CLAS","Engr Mechs of Comp Struct","Ashok K. Ghosh","20","20","0","0","$60","https://catalog.nmt.edu/courses/MENG5083",""
"22256","MENG 5085-01","M","M","08/14/2023-12/08/2023","1100-1150","TBA","1","CLAS","Graduate Faculty Seminar","Mostafa Hassanalian & Michael J. Hargather","29","30","1","0","$50","https://catalog.nmt.edu/courses/MENG5085",""
"22258","MENG 5085-01D","M","M","08/14/2023-12/08/2023","1100-1150","WEB-V","1","CLAS","Graduate Faculty Seminar","Mostafa Hassanalian & Michael J. Hargather","30","30","0","0","$50","https://catalog.nmt.edu/courses/MENG5085",""
"22259","MENG 5091-01","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Sayavur Bakhtiyarov","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MENG5091",""
"22261","MENG 5091-02","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Julie Ford","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MENG5091",""
"22262","MENG 5091-03","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","David I. Grow","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MENG5091",""
"22287","MENG 5091-04","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Ashok K. Ghosh","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MENG5091",""
"22288","MENG 5091-05","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Michael J. Hargather","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MENG5091",""
"22289","MENG 5091-06","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Mostafa Hassanalian","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MENG5091",""
"22290","MENG 5091-07","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Jamie Kimberley","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MENG5091",""
"22291","MENG 5091-08","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Kooktae Lee","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MENG5091",""
"22292","MENG 5091-09","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Seok Bin Lim","9","10","1","0","N/A","https://catalog.nmt.edu/courses/MENG5091",""
"22293","MENG 5091-10","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Curtis J. OMalley","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MENG5091",""
"22294","MENG 5091-11","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Donghyeon Ryu","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MENG5091",""
"22295","MENG 5091-12","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Tie Wei","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MENG5091",""
"22296","MENG 5091-13","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Andrei N. Zagrai","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MENG5091",""
"22297","MENG 5095-01","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Sayavur Bakhtiyarov","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MENG5095",""
"22298","MENG 5095-02","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Julie Ford","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MENG5095",""
"22299","MENG 5095-03","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","David I. Grow","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MENG5095",""
"22301","MENG 5095-04","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Ashok K. Ghosh","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MENG5095",""
"22304","MENG 5095-05","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Michael J. Hargather","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MENG5095",""
"22305","MENG 5095-06","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Mostafa Hassanalian","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MENG5095",""
"22306","MENG 5095-07","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Jamie Kimberley","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MENG5095",""
"22308","MENG 5095-08","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Kooktae Lee","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MENG5095",""
"22309","MENG 5095-09","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Seok Bin Lim","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MENG5095",""
"22310","MENG 5095-10","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Curtis J. OMalley","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MENG5095",""
"22311","MENG 5095-11","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Donghyeon Ryu","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MENG5095",""
"22312","MENG 5095-12","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Tie Wei","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MENG5095",""
"22313","MENG 5095-13","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Andrei N. Zagrai","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MENG5095",""
"20630","ME 101-01","M","F","08/14/2023-12/08/2023","1400-1630","MSEC 268","1","CLAS","Intro to Mineral Engineering","Navid Mojtabai","9","10","1","0","$75","https://catalog.nmt.edu/courses/ME101",""
"21556","ME 3020-01","M","M W","08/14/2023-12/08/2023","0900-0950","MSEC 268","2","CLAS","Economic Analysis","Navid Mojtabai","9","10","1","0","N/A","https://catalog.nmt.edu/courses/ME3020",""
"21557","ME 3040-01","M","T R","08/14/2023-12/08/2023","0930-1045","MSEC 268","3","CLAS","Geostatistics & Mineral Eval","Pedram Roghanchi","9","10","1","0","$75","https://catalog.nmt.edu/courses/ME3040",""
"21558","ME 3060-01","M","F","08/14/2023-12/08/2023","0800-1700","MSEC 268","3","CLAS","Exploration & Field Mapping","William Chavez","10","10","0","0","$125","https://catalog.nmt.edu/courses/ME3060",""
"21572","ME 3060-02","M","T","08/14/2023-12/08/2023","1400-1450","MSEC 268","3","CLAS","Exploration & Field Mapping","William Chavez","10","10","0","0","N/A","https://catalog.nmt.edu/courses/ME3060",""
"21560","ME 4020-01","M","T R","08/14/2023-12/08/2023","1100-1215","MSEC 103","3","CLAS","Soil Mechanics","Mohammad R. Razavi","16","18","2","0","$75","https://catalog.nmt.edu/courses/ME4020",""
"21561","ME 4020L-01","M","W","08/14/2023-12/08/2023","1400-1630","MSEC 259","0","CLAS","Soil & Rock Mechanics Lab","Mohammad R. Razavi","9","9","0","0","N/A","https://catalog.nmt.edu/courses/ME4020",""
"21563","ME 4020L-02","M","T","08/14/2023-12/08/2023","1400-1630","MSEC 259","0","CLAS","Soil & Rock Mechanics Lab","Mohammad R. Razavi","7","9","2","0","N/A","https://catalog.nmt.edu/courses/ME4020",""
"21564","ME 4035-01","M","M W","08/14/2023-12/08/2023","1100-1215","MSEC 268","3","CLAS","Rock Slope Engineering","Navid Mojtabai","9","10","1","0","$10","https://catalog.nmt.edu/courses/ME4035",""
"21566","ME 4040-01","M","T R","08/14/2023-12/08/2023","1230-1345","MSEC 268","3","CLAS","Mine Ventilation","Pedram Roghanchi","9","10","1","0","$10","https://catalog.nmt.edu/courses/ME4040",""
"21568","ME 4062-01","M","T R","08/14/2023-12/08/2023","0930-1045","MSEC 253","3","CLAS","Mineral Deposits","William Chavez & Nicole C. Hurtig","9","10","1","0","$95","https://catalog.nmt.edu/courses/ME4062",""
